,time,heartrate,steps,calorieslevel,caloriesmets,calories
4100,05:41:05,,,,,
4101,05:41:10,53.0,,,,
4102,05:41:15,,,,,
4103,05:41:20,,,,,
4104,05:41:25,53.0,,,,
4105,05:41:30,54.0,,,,
4106,05:41:35,,,,,
4107,05:41:40,,,,,
4108,05:41:45,54.0,,,,
4109,05:41:50,54.0,,,,
4110,05:41:55,55.0,,,,
4111,05:42:00,,0.0,0.0,10.0,1.1562000513076782
4112,05:42:05,54.0,,,,
4113,05:42:10,53.0,,,,
4114,05:42:15,54.0,,,,
4115,05:42:20,,,,,
4116,05:42:25,54.0,,,,
4117,05:42:30,53.0,,,,
4118,05:42:35,54.0,,,,
4119,05:42:40,53.0,,,,
4120,05:42:45,54.0,,,,
4121,05:42:50,55.0,,,,
4122,05:42:55,,,,,
4123,05:43:00,,0.0,0.0,10.0,1.1562000513076782
4124,05:43:05,55.0,,,,
4125,05:43:10,56.0,,,,
4126,05:43:15,,,,,
4127,05:43:20,,,,,
4128,05:43:25,55.0,,,,
4129,05:43:30,54.0,,,,
4130,05:43:35,,,,,
4131,05:43:40,56.0,,,,
4132,05:43:45,,,,,
4133,05:43:50,55.0,,,,
4134,05:43:55,54.0,,,,
4135,05:44:00,,0.0,0.0,10.0,1.1562000513076782
4136,05:44:05,54.0,,,,
4137,05:44:10,61.0,,,,
4138,05:44:15,66.0,,,,
4139,05:44:20,68.0,,,,
4140,05:44:25,64.0,,,,
4141,05:44:30,59.0,,,,
4142,05:44:35,56.0,,,,
4143,05:44:40,54.0,,,,
4144,05:44:45,,,,,
4145,05:44:50,53.0,,,,
4146,05:44:55,,,,,
4147,05:45:00,,0.0,0.0,10.0,1.1562000513076782
4148,05:45:05,53.0,,,,
4149,05:45:10,,,,,
4150,05:45:15,,,,,
4151,05:45:20,52.0,,,,
4152,05:45:25,53.0,,,,
4153,05:45:30,54.0,,,,
4154,05:45:35,53.0,,,,
4155,05:45:40,55.0,,,,
4156,05:45:45,56.0,,,,
4157,05:45:50,55.0,,,,
4158,05:45:55,54.0,,,,
4159,05:46:00,,0.0,0.0,10.0,1.1562000513076782
4160,05:46:05,,,,,
4161,05:46:10,54.0,,,,
4162,05:46:15,,,,,
4163,05:46:20,,,,,
4164,05:46:25,54.0,,,,
4165,05:46:30,56.0,,,,
4166,05:46:35,,,,,
4167,05:46:40,,,,,
4168,05:46:45,56.0,,,,
4169,05:46:50,54.0,,,,
4170,05:46:55,55.0,,,,
4171,05:47:00,,0.0,0.0,10.0,1.1562000513076782
4172,05:47:05,58.0,,,,
4173,05:47:10,57.0,,,,
4174,05:47:15,56.0,,,,
4175,05:47:20,55.0,,,,
4176,05:47:25,54.0,,,,
4177,05:47:30,55.0,,,,
4178,05:47:35,56.0,,,,
4179,05:47:40,55.0,,,,
4180,05:47:45,54.0,,,,
4181,05:47:50,,,,,
4182,05:47:55,,,,,
4183,05:48:00,,0.0,0.0,10.0,1.1562000513076782
4184,05:48:05,,,,,
4185,05:48:10,,,,,
4186,05:48:15,54.0,,,,
4187,05:48:20,53.0,,,,
4188,05:48:25,,,,,
4189,05:48:30,,,,,
4190,05:48:35,53.0,,,,
4191,05:48:40,,,,,
4192,05:48:45,,,,,
4193,05:48:50,54.0,,,,
4194,05:48:55,56.0,,,,
4195,05:49:00,,0.0,0.0,10.0,1.1562000513076782
4196,05:49:05,57.0,,,,
4197,05:49:10,59.0,,,,
4198,05:49:15,60.0,,,,
4199,05:49:20,57.0,,,,
4200,05:49:25,,,,,
4201,05:49:30,56.0,,,,
4202,05:49:35,54.0,,,,
4203,05:49:40,,,,,
4204,05:49:45,53.0,,,,
4205,05:49:50,,,,,
4206,05:49:55,52.0,,,,
4207,05:50:00,,0.0,0.0,10.0,1.1562000513076782
4208,05:50:05,,,,,
4209,05:50:10,52.0,,,,
4210,05:50:15,,,,,
4211,05:50:20,52.0,,,,
4212,05:50:25,51.0,,,,
4213,05:50:30,,,,,
4214,05:50:35,53.0,,,,
4215,05:50:40,,,,,
4216,05:50:45,,,,,
4217,05:50:50,53.0,,,,
4218,05:50:55,,,,,
4219,05:51:00,54.0,0.0,0.0,10.0,1.1562000513076782
4220,05:51:05,,,,,
4221,05:51:10,,,,,
4222,05:51:15,54.0,,,,
4223,05:51:20,,,,,
4224,05:51:25,,,,,
4225,05:51:30,54.0,,,,
4226,05:51:35,54.0,,,,
4227,05:51:40,55.0,,,,
4228,05:51:45,,,,,
4229,05:51:50,54.0,,,,
4230,05:51:55,55.0,,,,
4231,05:52:00,,0.0,0.0,10.0,1.1562000513076782
4232,05:52:05,54.0,,,,
4233,05:52:10,,,,,
4234,05:52:15,,,,,
4235,05:52:20,54.0,,,,
4236,05:52:25,54.0,,,,
4237,05:52:30,,,,,
4238,05:52:35,53.0,,,,
4239,05:52:40,,,,,
4240,05:52:45,54.0,,,,
4241,05:52:50,,,,,
4242,05:52:55,55.0,,,,
4243,05:53:00,,0.0,0.0,10.0,1.1562000513076782
4244,05:53:05,56.0,,,,
4245,05:53:10,57.0,,,,
4246,05:53:15,,,,,
4247,05:53:20,60.0,,,,
4248,05:53:25,,,,,
4249,05:53:30,58.0,,,,
4250,05:53:35,60.0,,,,
4251,05:53:40,61.0,,,,
4252,05:53:45,62.0,,,,
4253,05:53:50,64.0,,,,
4254,05:53:55,66.0,,,,
4255,05:54:00,,0.0,0.0,12.0,1.3874399662017822
4256,05:54:05,71.0,,,,
4257,05:54:10,,,,,
4258,05:54:15,73.0,,,,
4259,05:54:20,77.0,,,,
4260,05:54:25,77.0,,,,
4261,05:54:30,76.0,,,,
4262,05:54:35,74.0,,,,
4263,05:54:40,72.0,,,,
4264,05:54:45,70.0,,,,
4265,05:54:50,68.0,,,,
4266,05:54:55,68.0,,,,
4267,05:55:00,,0.0,0.0,10.0,1.1562000513076782
4268,05:55:05,67.0,,,,
4269,05:55:10,,,,,
4270,05:55:15,,,,,
4271,05:55:20,67.0,,,,
4272,05:55:25,66.0,,,,
4273,05:55:30,67.0,,,,
4274,05:55:35,64.0,,,,
4275,05:55:40,62.0,,,,
4276,05:55:45,,,,,
4277,05:55:50,61.0,,,,
4278,05:55:55,59.0,,,,
4279,05:56:00,,0.0,0.0,10.0,1.1562000513076782
4280,05:56:05,,,,,
4281,05:56:10,58.0,,,,
4282,05:56:15,,,,,
4283,05:56:20,,,,,
4284,05:56:25,61.0,,,,
4285,05:56:30,59.0,,,,
4286,05:56:35,57.0,,,,
4287,05:56:40,,,,,
4288,05:56:45,,,,,
4289,05:56:50,57.0,,,,
4290,05:56:55,56.0,,,,
4291,05:57:00,,0.0,0.0,10.0,1.1562000513076782
4292,05:57:05,59.0,,,,
4293,05:57:10,,,,,
4294,05:57:15,56.0,,,,
4295,05:57:20,55.0,,,,
4296,05:57:25,54.0,,,,
4297,05:57:30,55.0,,,,
4298,05:57:35,,,,,
4299,05:57:40,56.0,,,,
4300,05:57:45,58.0,,,,
4301,05:57:50,59.0,,,,
4302,05:57:55,,,,,
4303,05:58:00,,0.0,0.0,10.0,1.1562000513076782
4304,05:58:05,59.0,,,,
4305,05:58:10,61.0,,,,
4306,05:58:15,57.0,,,,
4307,05:58:20,56.0,,,,
4308,05:58:25,55.0,,,,
4309,05:58:30,54.0,,,,
4310,05:58:35,54.0,,,,
4311,05:58:40,,,,,
4312,05:58:45,,,,,
4313,05:58:50,54.0,,,,
4314,05:58:55,58.0,,,,
4315,05:59:00,56.0,0.0,0.0,10.0,1.1562000513076782
4316,05:59:05,,,,,
4317,05:59:10,57.0,,,,
4318,05:59:15,,,,,
4319,05:59:20,58.0,,,,
4320,05:59:25,,,,,
4321,05:59:30,59.0,,,,
4322,05:59:35,57.0,,,,
4323,05:59:40,56.0,,,,
4324,05:59:45,57.0,,,,
4325,05:59:50,,,,,
4326,05:59:55,56.0,,,,
4327,06:00:00,57.0,0.0,0.0,10.0,1.1562000513076782
4328,06:00:05,,,,,
4329,06:00:10,56.0,,,,
4330,06:00:15,,,,,
4331,06:00:20,57.0,,,,
4332,06:00:25,,,,,
4333,06:00:30,55.0,,,,
4334,06:00:35,,,,,
4335,06:00:40,,,,,
4336,06:00:45,55.0,,,,
4337,06:00:50,57.0,,,,
4338,06:00:55,56.0,,,,
4339,06:01:00,,6.0,1.0,22.0,2.543639898300171
4340,06:01:05,55.0,,,,
4341,06:01:10,54.0,,,,
4342,06:01:15,,,,,
4343,06:01:20,,,,,
4344,06:01:25,54.0,,,,
4345,06:01:30,53.0,,,,
4346,06:01:35,,,,,
4347,06:01:40,,,,,
4348,06:01:45,53.0,,,,
4349,06:01:50,54.0,,,,
4350,06:01:55,,,,,
4351,06:02:00,,0.0,0.0,10.0,1.1562000513076782
4352,06:02:05,,,,,
4353,06:02:10,67.0,,,,
4354,06:02:15,69.0,,,,
4355,06:02:20,69.0,,,,
4356,06:02:25,63.0,,,,
4357,06:02:30,62.0,,,,
4358,06:02:35,61.0,,,,
4359,06:02:40,59.0,,,,
4360,06:02:45,57.0,,,,
4361,06:02:50,56.0,,,,
4362,06:02:55,54.0,,,,
4363,06:03:00,,0.0,0.0,10.0,1.1562000513076782
4364,06:03:05,,,,,
4365,06:03:10,,,,,
4366,06:03:15,53.0,,,,
4367,06:03:20,,,,,
4368,06:03:25,55.0,,,,
4369,06:03:30,54.0,,,,
4370,06:03:35,,,,,
4371,06:03:40,53.0,,,,
4372,06:03:45,,,,,
4373,06:03:50,,,,,
4374,06:03:55,53.0,,,,
4375,06:04:00,,0.0,0.0,10.0,1.1562000513076782
4376,06:04:05,,,,,
4377,06:04:10,53.0,,,,
4378,06:04:15,54.0,,,,
4379,06:04:20,53.0,,,,
4380,06:04:25,,,,,
4381,06:04:30,,,,,
4382,06:04:35,53.0,,,,
4383,06:04:40,,,,,
4384,06:04:45,52.0,,,,
4385,06:04:50,,,,,
4386,06:04:55,,,,,
4387,06:05:00,,0.0,0.0,10.0,1.1562000513076782
4388,06:05:05,,,,,
4389,06:05:10,,,,,
4390,06:05:15,51.0,,,,
4391,06:05:15,50.0,,,,
4392,06:05:20,51.0,,,,
4393,06:05:25,,,,,
4394,06:05:30,50.0,,,,
4395,06:05:35,,,,,
4396,06:05:40,,,,,
4397,06:05:45,50.0,,,,
4398,06:05:50,,,,,
4399,06:05:55,49.0,,,,
4400,06:06:00,,0.0,0.0,10.0,1.1562000513076782
4401,06:06:05,,,,,
4402,06:06:10,49.0,,,,
4403,06:06:15,49.0,,,,
4404,06:06:20,,,,,
4405,06:06:25,,,,,
4406,06:06:30,49.0,,,,
4407,06:06:35,,,,,
4408,06:06:40,,,,,
4409,06:06:45,49.0,,,,
4410,06:06:50,,,,,
4411,06:06:55,,,,,
4412,06:07:00,,0.0,0.0,10.0,1.1562000513076782
4413,06:07:05,,,,,
4414,06:07:10,52.0,,,,
4415,06:07:15,52.0,,,,
4416,06:07:20,,,,,
4417,06:07:25,54.0,,,,
4418,06:07:30,,,,,
4419,06:07:35,53.0,,,,
4420,06:07:40,54.0,,,,
4421,06:07:45,55.0,,,,
4422,06:07:50,54.0,,,,
4423,06:07:55,,,,,
4424,06:08:00,,0.0,0.0,10.0,1.1562000513076782
4425,06:08:05,,,,,
4426,06:08:10,54.0,,,,
4427,06:08:15,55.0,,,,
4428,06:08:20,56.0,,,,
4429,06:08:25,55.0,,,,
4430,06:08:30,,,,,
4431,06:08:35,,,,,
4432,06:08:40,55.0,,,,
4433,06:08:45,,,,,
4434,06:08:50,54.0,,,,
4435,06:08:55,,,,,
4436,06:09:00,,0.0,0.0,10.0,1.1562000513076782
4437,06:09:05,53.0,,,,
4438,06:09:10,,,,,
4439,06:09:15,54.0,,,,
4440,06:09:20,,,,,
4441,06:09:25,55.0,,,,
4442,06:09:30,54.0,,,,
4443,06:09:35,,,,,
4444,06:09:40,,,,,
4445,06:09:45,54.0,,,,
4446,06:09:50,,,,,
4447,06:09:55,54.0,,,,
4448,06:10:00,,0.0,0.0,10.0,1.1562000513076782
4449,06:10:05,,,,,
4450,06:10:10,54.0,,,,
4451,06:10:15,,,,,
4452,06:10:20,,,,,
4453,06:10:25,54.0,,,,
4454,06:10:30,,,,,
4455,06:10:35,54.0,,,,
4456,06:10:40,56.0,,,,
4457,06:10:45,57.0,,,,
4458,06:10:50,56.0,,,,
4459,06:10:55,55.0,,,,
4460,06:11:00,,0.0,0.0,11.0,1.2718199491500854
4461,06:11:05,53.0,,,,
4462,06:11:10,,,,,
4463,06:11:15,,,,,
4464,06:11:20,53.0,,,,
4465,06:11:25,54.0,,,,
4466,06:11:30,54.0,,,,
4467,06:11:35,,,,,
4468,06:11:40,,,,,
4469,06:11:45,54.0,,,,
4470,06:11:50,71.0,,,,
4471,06:11:55,68.0,,,,
4472,06:12:00,,0.0,0.0,10.0,1.1562000513076782
4473,06:12:05,62.0,,,,
4474,06:12:10,60.0,,,,
4475,06:12:15,57.0,,,,
4476,06:12:20,55.0,,,,
4477,06:12:25,54.0,,,,
4478,06:12:30,53.0,,,,
4479,06:12:35,52.0,,,,
4480,06:12:40,51.0,,,,
4481,06:12:45,,,,,
4482,06:12:50,,,,,
4483,06:12:55,50.0,,,,
4484,06:13:00,,0.0,0.0,10.0,1.1562000513076782
4485,06:13:05,,,,,
4486,06:13:10,50.0,,,,
4487,06:13:15,51.0,,,,
4488,06:13:20,,,,,
4489,06:13:25,,,,,
4490,06:13:30,51.0,,,,
4491,06:13:35,54.0,,,,
4492,06:13:40,,,,,
4493,06:13:45,,,,,
4494,06:13:50,54.0,,,,
4495,06:13:55,53.0,,,,
4496,06:14:00,,0.0,0.0,10.0,1.1562000513076782
4497,06:14:05,54.0,,,,
4498,06:14:10,56.0,,,,
4499,06:14:15,55.0,,,,
4500,06:14:20,54.0,,,,
4501,06:14:25,53.0,,,,
4502,06:14:30,,,,,
4503,06:14:35,,,,,
4504,06:14:40,53.0,,,,
4505,06:14:45,52.0,,,,
4506,06:14:50,,,,,
4507,06:14:55,51.0,,,,
4508,06:15:00,,0.0,0.0,10.0,1.1562000513076782
4509,06:15:05,53.0,,,,
4510,06:15:10,52.0,,,,
4511,06:15:15,,,,,
4512,06:15:20,54.0,,,,
4513,06:15:25,55.0,,,,
4514,06:15:30,54.0,,,,
4515,06:15:35,,,,,
4516,06:15:40,53.0,,,,
4517,06:15:45,,,,,
4518,06:15:50,53.0,,,,
4519,06:15:55,,,,,
4520,06:16:00,,0.0,0.0,10.0,1.1562000513076782
4521,06:16:05,53.0,,,,
4522,06:16:10,61.0,,,,
4523,06:16:15,59.0,,,,
4524,06:16:20,58.0,,,,
4525,06:16:25,57.0,,,,
4526,06:16:30,56.0,,,,
4527,06:16:35,55.0,,,,
4528,06:16:40,54.0,,,,
4529,06:16:45,53.0,,,,
4530,06:16:50,,,,,
4531,06:16:55,,,,,
4532,06:17:00,,0.0,0.0,10.0,1.1562000513076782
4533,06:17:05,,,,,
4534,06:17:10,53.0,,,,
4535,06:17:15,,,,,
4536,06:17:20,52.0,,,,
4537,06:17:25,,,,,
4538,06:17:30,,,,,
4539,06:17:35,52.0,,,,
4540,06:17:40,,,,,
4541,06:17:45,54.0,,,,
4542,06:17:50,53.0,,,,
4543,06:17:55,,,,,
4544,06:18:00,,0.0,0.0,10.0,1.1562000513076782
4545,06:18:05,54.0,,,,
4546,06:18:10,,,,,
4547,06:18:15,,,,,
4548,06:18:20,54.0,,,,
4549,06:18:25,55.0,,,,
4550,06:18:30,54.0,,,,
4551,06:18:35,53.0,,,,
4552,06:18:40,,,,,
4553,06:18:45,,,,,
4554,06:18:50,53.0,,,,
4555,06:18:55,52.0,,,,
4556,06:19:00,,0.0,0.0,10.0,1.1562000513076782
4557,06:19:05,,,,,
4558,06:19:10,,,,,
4559,06:19:15,51.0,,,,
4560,06:19:20,52.0,,,,
4561,06:19:25,53.0,,,,
4562,06:19:30,54.0,,,,
4563,06:19:35,59.0,,,,
4564,06:19:40,59.0,,,,
4565,06:19:45,58.0,,,,
4566,06:19:50,55.0,,,,
4567,06:19:55,54.0,,,,
4568,06:20:00,,0.0,0.0,10.0,1.1562000513076782
4569,06:20:05,,,,,
4570,06:20:10,,,,,
4571,06:20:15,53.0,,,,
4572,06:20:20,,,,,
4573,06:20:25,,,,,
4574,06:20:30,53.0,,,,
4575,06:20:35,,,,,
4576,06:20:40,51.0,,,,
4577,06:20:45,52.0,,,,
4578,06:20:50,,,,,
4579,06:20:55,55.0,,,,
4580,06:21:00,,0.0,0.0,10.0,1.1562000513076782
4581,06:21:05,,,,,
4582,06:21:10,55.0,,,,
4583,06:21:15,54.0,,,,
4584,06:21:20,57.0,,,,
4585,06:21:25,59.0,,,,
4586,06:21:30,62.0,,,,
4587,06:21:35,60.0,,,,
4588,06:21:40,58.0,,,,
4589,06:21:45,56.0,,,,
4590,06:21:50,55.0,,,,
4591,06:21:55,54.0,,,,
4592,06:22:00,,0.0,0.0,10.0,1.1562000513076782
4593,06:22:05,,,,,
4594,06:22:10,54.0,,,,
4595,06:22:15,,,,,
4596,06:22:20,53.0,,,,
4597,06:22:25,53.0,,,,
4598,06:22:30,54.0,,,,
4599,06:22:35,,,,,
4600,06:22:40,53.0,,,,
4601,06:22:45,,,,,
4602,06:22:50,,,,,
4603,06:22:55,53.0,,,,
4604,06:23:00,,0.0,0.0,10.0,1.1562000513076782
4605,06:23:05,53.0,,,,
4606,06:23:10,54.0,,,,
4607,06:23:15,,,,,
4608,06:23:20,,,,,
4609,06:23:25,54.0,,,,
4610,06:23:30,55.0,,,,
4611,06:23:35,,,,,
4612,06:23:40,54.0,,,,
4613,06:23:45,,,,,
4614,06:23:50,,,,,
4615,06:23:55,54.0,,,,
4616,06:24:00,,0.0,0.0,10.0,1.1562000513076782
4617,06:24:05,,,,,
4618,06:24:10,,,,,
4619,06:24:15,55.0,,,,
4620,06:24:20,,,,,
4621,06:24:25,,,,,
4622,06:24:30,54.0,,,,
4623,06:24:35,55.0,,,,
4624,06:24:40,56.0,,,,
4625,06:24:45,,,,,
4626,06:24:50,,,,,
4627,06:24:55,56.0,,,,
4628,06:25:00,,0.0,0.0,10.0,1.1562000513076782
4629,06:25:05,55.0,,,,
4630,06:25:10,,,,,
4631,06:25:15,54.0,,,,
4632,06:25:20,53.0,,,,
4633,06:25:25,,,,,
4634,06:25:30,,,,,
4635,06:25:35,53.0,,,,
4636,06:25:40,54.0,,,,
4637,06:25:45,,,,,
4638,06:25:50,,,,,
4639,06:25:55,53.0,,,,
4640,06:26:00,54.0,0.0,0.0,10.0,1.1562000513076782
4641,06:26:05,53.0,,,,
4642,06:26:10,,,,,
4643,06:26:15,,,,,
4644,06:26:20,52.0,,,,
4645,06:26:25,,,,,
4646,06:26:30,51.0,,,,
4647,06:26:35,52.0,,,,
4648,06:26:40,53.0,,,,
4649,06:26:45,,,,,
4650,06:26:50,52.0,,,,
4651,06:26:55,,,,,
4652,06:27:00,,0.0,0.0,10.0,1.1562000513076782
4653,06:27:05,52.0,,,,
4654,06:27:10,,,,,
4655,06:27:15,,,,,
4656,06:27:20,52.0,,,,
4657,06:27:25,,,,,
4658,06:27:30,52.0,,,,
4659,06:27:35,53.0,,,,
4660,06:27:40,54.0,,,,
4661,06:27:45,,,,,
4662,06:27:50,53.0,,,,
4663,06:27:55,,,,,
4664,06:28:00,,0.0,0.0,10.0,1.1562000513076782
4665,06:28:05,53.0,,,,
4666,06:28:10,53.0,,,,
4667,06:28:15,54.0,,,,
4668,06:28:20,,,,,
4669,06:28:25,,,,,
4670,06:28:30,54.0,,,,
4671,06:28:35,,,,,
4672,06:28:40,,,,,
4673,06:28:45,54.0,,,,
4674,06:28:50,,,,,
4675,06:28:55,55.0,,,,
4676,06:29:00,,0.0,0.0,10.0,1.1562000513076782
4677,06:29:05,57.0,,,,
4678,06:29:10,58.0,,,,
4679,06:29:15,58.0,,,,
4680,06:29:20,,,,,
4681,06:29:25,59.0,,,,
4682,06:29:30,60.0,,,,
4683,06:29:35,59.0,,,,
4684,06:29:40,58.0,,,,
4685,06:29:45,,,,,
4686,06:29:50,,,,,
4687,06:29:55,58.0,,,,
4688,06:30:00,,0.0,0.0,10.0,1.1562000513076782
4689,06:30:05,71.0,,,,
4690,06:30:10,68.0,,,,
4691,06:30:15,61.0,,,,
4692,06:30:20,58.0,,,,
4693,06:30:25,55.0,,,,
4694,06:30:30,54.0,,,,
4695,06:30:35,53.0,,,,
4696,06:30:40,,,,,
4697,06:30:45,,,,,
4698,06:30:50,53.0,,,,
4699,06:30:55,52.0,,,,
4700,06:31:00,,8.0,1.0,24.0,2.7748799324035645
4701,06:31:05,,,,,
4702,06:31:10,52.0,,,,
4703,06:31:15,54.0,,,,
4704,06:31:20,,,,,
4705,06:31:25,55.0,,,,
4706,06:31:30,54.0,,,,
4707,06:31:35,,,,,
4708,06:31:40,,,,,
4709,06:31:45,54.0,,,,
4710,06:31:45,53.0,,,,
4711,06:31:50,,,,,
4712,06:31:55,54.0,,,,
4713,06:32:00,,0.0,0.0,10.0,1.1562000513076782
4714,06:32:05,,,,,
4715,06:32:10,54.0,,,,
4716,06:32:15,66.0,,,,
4717,06:32:20,64.0,,,,
4718,06:32:25,61.0,,,,
4719,06:32:30,57.0,,,,
4720,06:32:35,55.0,,,,
4721,06:32:40,54.0,,,,
4722,06:32:45,53.0,,,,
4723,06:32:50,,,,,
4724,06:32:55,,,,,
4725,06:33:00,,0.0,0.0,10.0,1.1562000513076782
4726,06:33:05,,,,,
4727,06:33:10,51.0,,,,
4728,06:33:15,50.0,,,,
4729,06:33:20,,,,,
4730,06:33:25,,,,,
4731,06:33:30,50.0,,,,
4732,06:33:35,,,,,
4733,06:33:40,,,,,
4734,06:33:45,51.0,,,,
4735,06:33:50,53.0,,,,
4736,06:33:55,,,,,
4737,06:34:00,,0.0,0.0,10.0,1.1562000513076782
4738,06:34:05,,,,,
4739,06:34:10,,,,,
4740,06:34:15,52.0,,,,
4741,06:34:20,,,,,
4742,06:34:25,,,,,
4743,06:34:30,53.0,,,,
4744,06:34:35,52.0,,,,
4745,06:34:40,,,,,
4746,06:34:45,53.0,,,,
4747,06:34:50,,,,,
4748,06:34:55,,,,,
4749,06:35:00,52.0,0.0,0.0,10.0,1.1562000513076782
4750,06:35:05,,,,,
4751,06:35:10,,,,,
4752,06:35:15,52.0,,,,
4753,06:35:20,,,,,
4754,06:35:25,53.0,,,,
4755,06:35:30,,,,,
4756,06:35:35,,,,,
4757,06:35:40,54.0,,,,
4758,06:35:45,53.0,,,,
4759,06:35:50,,,,,
4760,06:35:55,52.0,,,,
4761,06:36:00,,0.0,0.0,10.0,1.1562000513076782
4762,06:36:05,,,,,
4763,06:36:10,52.0,,,,
4764,06:36:15,,,,,
4765,06:36:20,,,,,
4766,06:36:25,54.0,,,,
4767,06:36:30,,,,,
4768,06:36:35,,,,,
4769,06:36:40,53.0,,,,
4770,06:36:45,53.0,,,,
4771,06:36:50,54.0,,,,
4772,06:36:55,57.0,,,,
4773,06:37:00,,0.0,0.0,10.0,1.1562000513076782
4774,06:37:05,55.0,,,,
4775,06:37:10,54.0,,,,
4776,06:37:15,53.0,,,,
4777,06:37:20,52.0,,,,
4778,06:37:25,51.0,,,,
4779,06:37:30,,,,,
4780,06:37:35,,,,,
4781,06:37:40,51.0,,,,
4782,06:37:45,52.0,,,,
4783,06:37:50,,,,,
4784,06:37:55,53.0,,,,
4785,06:38:00,52.0,0.0,0.0,10.0,1.1562000513076782
4786,06:38:05,,,,,
4787,06:38:10,51.0,,,,
4788,06:38:15,,,,,
4789,06:38:20,,,,,
4790,06:38:25,51.0,,,,
4791,06:38:30,,,,,
4792,06:38:35,52.0,,,,
4793,06:38:40,,,,,
4794,06:38:45,51.0,,,,
4795,06:38:50,50.0,,,,
4796,06:38:55,,,,,
4797,06:39:00,,0.0,0.0,10.0,1.1562000513076782
4798,06:39:05,49.0,,,,
4799,06:39:10,51.0,,,,
4800,06:39:15,,,,,
4801,06:39:20,50.0,,,,
4802,06:39:25,,,,,
4803,06:39:30,,,,,
4804,06:39:35,50.0,,,,
4805,06:39:40,51.0,,,,
4806,06:39:45,,,,,
4807,06:39:50,,,,,
4808,06:39:55,51.0,,,,
4809,06:40:00,,0.0,0.0,10.0,1.1562000513076782
4810,06:40:05,50.0,,,,
4811,06:40:10,,,,,
4812,06:40:15,,,,,
4813,06:40:20,50.0,,,,
4814,06:40:25,,,,,
4815,06:40:30,49.0,,,,
4816,06:40:35,,,,,
4817,06:40:40,50.0,,,,
4818,06:40:45,,,,,
4819,06:40:50,,,,,
4820,06:40:55,50.0,,,,
4821,06:41:00,,0.0,0.0,10.0,1.1562000513076782
4822,06:41:05,,,,,
4823,06:41:10,51.0,,,,
4824,06:41:15,,,,,
4825,06:41:20,,,,,
4826,06:41:25,51.0,,,,
4827,06:41:30,,,,,
4828,06:41:35,51.0,,,,
4829,06:41:40,52.0,,,,
4830,06:41:45,,,,,
4831,06:41:50,51.0,,,,
4832,06:41:55,,,,,
4833,06:42:00,,0.0,0.0,10.0,1.1562000513076782
4834,06:42:05,,,,,
4835,06:42:10,51.0,,,,
4836,06:42:15,,,,,
4837,06:42:20,50.0,,,,
4838,06:42:25,,,,,
4839,06:42:30,,,,,
4840,06:42:35,50.0,,,,
4841,06:42:40,51.0,,,,
4842,06:42:45,51.0,,,,
4843,06:42:50,,,,,
4844,06:42:55,,,,,
4845,06:43:00,,0.0,0.0,10.0,1.1562000513076782
4846,06:43:05,,,,,
4847,06:43:10,,,,,
4848,06:43:15,55.0,,,,
4849,06:43:20,54.0,,,,
4850,06:43:25,52.0,,,,
4851,06:43:30,50.0,,,,
4852,06:43:35,49.0,,,,
4853,06:43:40,48.0,,,,
4854,06:43:45,,,,,
4855,06:43:50,,,,,
4856,06:43:55,48.0,,,,
4857,06:44:00,,0.0,0.0,10.0,1.1562000513076782
4858,06:44:05,,,,,
4859,06:44:10,,,,,
4860,06:44:15,49.0,,,,
4861,06:44:20,,,,,
4862,06:44:25,,,,,
4863,06:44:30,50.0,,,,
4864,06:44:35,,,,,
4865,06:44:40,51.0,,,,
4866,06:44:45,,,,,
4867,06:44:50,,,,,
4868,06:44:55,51.0,,,,
4869,06:45:00,,0.0,0.0,10.0,1.1562000513076782
4870,06:45:05,,,,,
4871,06:45:10,51.0,,,,
4872,06:45:15,,,,,
4873,06:45:20,51.0,,,,
4874,06:45:25,,,,,
4875,06:45:30,50.0,,,,
4876,06:45:35,51.0,,,,
4877,06:45:40,50.0,,,,
4878,06:45:45,,,,,
4879,06:45:50,52.0,,,,
4880,06:45:55,51.0,,,,
4881,06:46:00,,0.0,0.0,10.0,1.1562000513076782
4882,06:46:05,50.0,,,,
4883,06:46:10,,,,,
4884,06:46:15,,,,,
4885,06:46:20,50.0,,,,
4886,06:46:25,51.0,,,,
4887,06:46:30,50.0,,,,
4888,06:46:35,,,,,
4889,06:46:40,50.0,,,,
4890,06:46:45,,,,,
4891,06:46:50,,,,,
4892,06:46:55,50.0,,,,
4893,06:47:00,,0.0,0.0,10.0,1.1562000513076782
4894,06:47:05,,,,,
4895,06:47:10,50.0,,,,
4896,06:47:15,51.0,,,,
4897,06:47:20,,,,,
4898,06:47:25,,,,,
4899,06:47:30,51.0,,,,
4900,06:47:35,,,,,
4901,06:47:40,,,,,
4902,06:47:45,51.0,,,,
4903,06:47:50,,,,,
4904,06:47:55,,,,,
4905,06:48:00,,0.0,0.0,10.0,1.1562000513076782
4906,06:48:05,,,,,
4907,06:48:10,,,,,
4908,06:48:15,51.0,,,,
4909,06:48:20,,,,,
4910,06:48:25,50.0,,,,
4911,06:48:30,,,,,
4912,06:48:35,,,,,
4913,06:48:40,50.0,,,,
4914,06:48:45,,,,,
4915,06:48:50,,,,,
4916,06:48:55,50.0,,,,
